lead_id,lead_created_ts,lead_source_raw,raw_campaign_name,customer_type,preferred_unit_type,budget_min,budget_max,lead_score,assigned_exec_id,project_id,project_name,city
L001175,09-12-2024 21:28,Facebook Ads,FB_Q1,Investor,Villa,8000000,13000000,72,E27,P1,GreenVista,Bengaluru
L001176,11-03-2025 22:20,MagicBricks,Referral_Partner,Investor,2BHK,3000000,13000000,47,E10,P1,GreenVista,Bengaluru
L001177,23-03-2025 23:29,Referral,FB_Q2,End User,Villa,8000000,13000000,47,E21,P1,GreenVista,Bengaluru
L001178,28-02-2024 20:56,99acres,FB_Q2,End User,Villa,3000000,10000000,23,E19,P3,LakeFront,Hyderabad
L001179,02-07-2024 07:23,Walk-in,Referral_Partner,End User,3BHK,8000000,8000000,87,E16,P4,UrbanNest,Pune
L001180,19-06-2024 06:58,Facebook Ads,FB_Q1,End User,Villa,8000000,6000000,26,E20,P2,SkyHeights,Bengaluru
L001181,18-02-2025 15:30,Walk-in,FB_Q2,End User,2BHK,6000000,10000000,87,E24,P4,UrbanNest,Pune
L001182,31-10-2024 01:37,Google Ads,Organic,End User,3BHK,3000000,13000000,19,E27,P2,SkyHeights,Bengaluru
L001183,11-04-2024 06:54,Referral,Referral_Partner,End User,3BHK,4500000,8000000,39,E13,P2,SkyHeights,Bengaluru
L001184,06-12-2024 23:21,Walk-in,Referral_Partner,End User,3BHK,6000000,6000000,70,E16,P2,SkyHeights,Bengaluru
L001185,17-06-2025 07:40,Referral,Referral_Partner,Investor,Villa,4500000,6000000,14,E03,P3,LakeFront,Hyderabad
L001186,07-04-2024 20:44,99acres,Google_Search,End User,Villa,6000000,8000000,43,E17,P1,GreenVista,Bengaluru
L001187,03-08-2024 12:08,99acres,FB_Q2,End User,Villa,6000000,10000000,44,E14,P5,PalmResidency,Pune
L001188,08-08-2024 21:06,MagicBricks,FB_Q1,End User,3BHK,6000000,8000000,13,E16,P3,LakeFront,Hyderabad
L001189,24-05-2024 07:39,Referral,Google_Search,Investor,2BHK,4500000,8000000,33,E20,P5,PalmResidency,Pune
L001190,27-03-2024 21:44,Facebook Ads,Referral_Partner,End User,2BHK,3000000,10000000,11,E21,P2,SkyHeights,Bengaluru
L001191,27-05-2024 22:39,Facebook Ads,FB_Q1,End User,Villa,6000000,10000000,4,E27,P5,PalmResidency,Pune
L001192,24-02-2024 17:59,99acres,Google_Search,End User,3BHK,8000000,8000000,71,E19,P1,GreenVista,Bengaluru
L001193,25-05-2025 13:06,Referral,FB_Q2,Investor,3BHK,6000000,13000000,40,E20,P3,LakeFront,Hyderabad
L001194,03-12-2024 22:35,99acres,FB_Q1,Investor,Villa,6000000,10000000,81,E20,P4,UrbanNest,Pune
L001195,11-01-2024 00:37,Facebook Ads,Google_Search,End User,Villa,8000000,6000000,77,E18,P3,LakeFront,Hyderabad
L001196,22-11-2024 10:07,Walk-in,FB_Q1,End User,2BHK,3000000,8000000,7,E22,P5,PalmResidency,Pune
L001197,30-01-2024 21:42,Facebook Ads,FB_Q2,End User,Villa,4500000,8000000,73,E08,P5,PalmResidency,Pune
L001198,11-08-2024 01:00,99acres,Google_Search,Investor,Villa,8000000,13000000,52,E29,P2,SkyHeights,Bengaluru
L001199,23-03-2025 23:42,Walk-in,FB_Q2,End User,Villa,6000000,8000000,98,E18,P3,LakeFront,Hyderabad
L001200,28-02-2024 15:45,Walk-in,Organic,End User,3BHK,3000000,8000000,16,E12,P4,UrbanNest,Pune
L001201,05-10-2024 08:49,Google Ads,Google_Search,Investor,Villa,4500000,10000000,18,E16,P3,LakeFront,Hyderabad
L001202,13-07-2024 21:11,Facebook Ads,Organic,End User,3BHK,3000000,8000000,50,E10,P1,GreenVista,Bengaluru
L001203,20-09-2024 03:06,Google Ads,Organic,End User,Villa,8000000,13000000,29,E17,P4,UrbanNest,Pune
L001204,01-03-2024 19:22,Facebook Ads,Referral_Partner,End User,3BHK,6000000,6000000,7,E30,P5,PalmResidency,Pune
L001205,27-11-2024 00:00,Walk-in,Organic,End User,Villa,3000000,8000000,22,E07,P4,UrbanNest,Pune
L001206,08-05-2025 21:05,MagicBricks,Organic,Investor,Villa,4500000,6000000,30,E11,P5,PalmResidency,Pune
L001207,02-12-2024 02:35,MagicBricks,FB_Q2,End User,Villa,4500000,10000000,88,E18,P3,LakeFront,Hyderabad
L001208,19-12-2024 03:41,Facebook Ads,Organic,End User,Villa,4500000,10000000,19,E28,P4,UrbanNest,Pune
L001209,01-03-2024 02:58,Referral,Referral_Partner,End User,3BHK,3000000,10000000,85,E19,P5,PalmResidency,Pune
L001210,05-09-2024 05:02,Walk-in,Referral_Partner,End User,Villa,3000000,6000000,88,E03,P4,UrbanNest,Pune
L001211,17-09-2024 03:04,MagicBricks,Referral_Partner,End User,2BHK,8000000,13000000,26,E12,P5,PalmResidency,Pune
L001212,08-11-2024 04:38,Walk-in,Google_Search,Investor,Villa,6000000,13000000,82,E16,P4,UrbanNest,Pune
L001213,20-10-2024 10:52,Google Ads,Organic,End User,Villa,3000000,8000000,56,E28,P5,PalmResidency,Pune
L001214,31-05-2024 03:06,MagicBricks,Referral_Partner,End User,Villa,6000000,13000000,50,E30,P4,UrbanNest,Pune
L001215,03-10-2024 05:29,99acres,Google_Search,End User,Villa,3000000,8000000,54,E28,P1,GreenVista,Bengaluru
L001216,19-07-2024 23:54,Walk-in,FB_Q2,Investor,3BHK,6000000,6000000,3,E27,P4,UrbanNest,Pune
L001217,14-06-2024 18:33,99acres,Google_Search,End User,2BHK,6000000,10000000,57,E30,P3,LakeFront,Hyderabad
L001218,24-08-2024 13:25,Facebook Ads,Google_Search,Investor,3BHK,6000000,6000000,69,E20,P1,GreenVista,Bengaluru
L001219,19-09-2024 13:25,99acres,FB_Q1,Investor,3BHK,3000000,10000000,44,E24,P3,LakeFront,Hyderabad
L001220,08-05-2024 08:07,MagicBricks,Google_Search,End User,2BHK,3000000,6000000,81,E21,P5,PalmResidency,Pune
L001221,21-08-2024 03:35,Walk-in,Google_Search,Investor,3BHK,4500000,6000000,41,E04,P2,SkyHeights,Bengaluru
L001222,06-03-2024 07:50,Facebook Ads,Referral_Partner,End User,3BHK,3000000,6000000,49,E11,P4,UrbanNest,Pune
L001223,16-12-2024 05:28,Google Ads,FB_Q1,End User,Villa,3000000,10000000,51,E24,P4,UrbanNest,Pune
L001224,28-04-2024 08:26,99acres,Organic,End User,Villa,3000000,8000000,31,E14,P2,SkyHeights,Bengaluru
L001225,29-06-2025 14:34,99acres,Google_Search,End User,Villa,6000000,10000000,98,E08,P4,UrbanNest,Pune
L001226,30-09-2024 10:56,Google Ads,FB_Q1,End User,Villa,8000000,6000000,55,E07,P3,LakeFront,Hyderabad
L001227,14-02-2024 05:13,Walk-in,FB_Q1,Investor,Villa,3000000,13000000,27,E13,P3,LakeFront,Hyderabad
L001228,16-07-2024 11:13,MagicBricks,Google_Search,End User,3BHK,8000000,6000000,32,E08,P2,SkyHeights,Bengaluru
L001229,02-07-2024 04:59,Facebook Ads,Organic,Investor,3BHK,6000000,6000000,19,E25,P4,UrbanNest,Pune
L001230,02-01-2025 16:23,99acres,Organic,End User,3BHK,4500000,13000000,45,E13,P3,LakeFront,Hyderabad
L001231,20-12-2024 11:35,Google Ads,Organic,End User,3BHK,8000000,13000000,38,E04,P5,PalmResidency,Pune
L001232,05-01-2025 16:30,99acres,FB_Q2,End User,3BHK,4500000,13000000,61,E21,P5,PalmResidency,Pune
L001233,07-02-2025 22:52,Google Ads,Organic,End User,2BHK,3000000,13000000,97,E16,P4,UrbanNest,Pune
L001234,01-05-2024 06:27,Referral,Google_Search,End User,Villa,3000000,10000000,57,E10,P3,LakeFront,Hyderabad
L001235,05-08-2024 22:44,Facebook Ads,Google_Search,End User,Villa,6000000,10000000,35,E25,P4,UrbanNest,Pune
L001236,17-03-2024 02:27,Referral,Google_Search,End User,Villa,4500000,10000000,18,E11,P1,GreenVista,Bengaluru
L001237,29-04-2024 14:48,Facebook Ads,FB_Q2,Investor,2BHK,3000000,6000000,53,E22,P5,PalmResidency,Pune
L001238,19-01-2024 02:49,Facebook Ads,FB_Q2,End User,2BHK,3000000,10000000,63,E11,P5,PalmResidency,Pune
L001239,17-07-2024 00:15,MagicBricks,FB_Q1,Investor,2BHK,3000000,6000000,13,E15,P1,GreenVista,Bengaluru
L001240,31-01-2025 09:07,Referral,FB_Q2,Investor,3BHK,6000000,10000000,64,E26,P5,PalmResidency,Pune
L001241,11-03-2025 04:09,Google Ads,FB_Q1,Investor,3BHK,8000000,10000000,40,E25,P3,LakeFront,Hyderabad
L001242,28-10-2024 07:47,99acres,FB_Q1,End User,3BHK,8000000,13000000,9,E12,P4,UrbanNest,Pune
L001243,27-12-2024 12:46,99acres,FB_Q1,End User,Villa,8000000,6000000,16,E11,P1,GreenVista,Bengaluru
L001244,09-12-2024 11:10,Walk-in,FB_Q1,End User,2BHK,3000000,8000000,24,E07,P5,PalmResidency,Pune
L001245,15-07-2024 16:06,MagicBricks,FB_Q2,End User,3BHK,3000000,13000000,49,E20,P2,SkyHeights,Bengaluru
L001246,23-07-2024 06:42,MagicBricks,Google_Search,End User,Villa,3000000,13000000,5,E30,P3,LakeFront,Hyderabad
L001247,28-09-2024 09:21,99acres,FB_Q1,End User,Villa,6000000,8000000,34,E13,P1,GreenVista,Bengaluru
L001248,09-01-2024 10:16,99acres,Organic,End User,Villa,6000000,6000000,38,E16,P1,GreenVista,Bengaluru
L001249,25-05-2024 16:46,99acres,Referral_Partner,Investor,2BHK,8000000,6000000,99,E08,P3,LakeFront,Hyderabad
L001250,10-05-2025 05:25,99acres,Referral_Partner,Investor,2BHK,6000000,8000000,67,E09,P1,GreenVista,Bengaluru
L001251,28-11-2024 21:21,Facebook Ads,FB_Q1,End User,Villa,8000000,8000000,87,E01,P5,PalmResidency,Pune
L001252,16-06-2024 10:47,Walk-in,FB_Q2,Investor,3BHK,8000000,6000000,2,E30,P5,PalmResidency,Pune
L001253,06-06-2025 17:55,MagicBricks,Organic,Investor,3BHK,4500000,6000000,90,E18,P3,LakeFront,Hyderabad
L001254,30-07-2024 18:38,MagicBricks,Google_Search,Investor,Villa,3000000,13000000,95,E22,P1,GreenVista,Bengaluru
L001255,31-05-2024 14:14,99acres,Organic,End User,3BHK,8000000,6000000,73,E30,P1,GreenVista,Bengaluru
L001256,28-07-2024 10:36,Walk-in,Google_Search,End User,2BHK,8000000,10000000,42,E24,P1,GreenVista,Bengaluru
L001257,14-03-2024 17:08,99acres,FB_Q2,End User,Villa,6000000,13000000,47,E08,P2,SkyHeights,Bengaluru
L001258,27-03-2024 19:34,Walk-in,Referral_Partner,End User,3BHK,6000000,10000000,12,E19,P1,GreenVista,Bengaluru
L001259,17-05-2025 00:55,Google Ads,Google_Search,End User,3BHK,8000000,8000000,10,E27,P1,GreenVista,Bengaluru
L001260,11-12-2024 03:45,Referral,FB_Q1,End User,2BHK,3000000,8000000,54,E25,P1,GreenVista,Bengaluru
L001261,28-01-2024 01:14,99acres,Google_Search,Investor,3BHK,8000000,8000000,30,E14,P5,PalmResidency,Pune
L001262,27-07-2024 08:29,Google Ads,FB_Q1,Investor,3BHK,3000000,10000000,34,E29,P5,PalmResidency,Pune
L001263,29-06-2025 05:13,99acres,Organic,End User,3BHK,4500000,8000000,56,E05,P1,GreenVista,Bengaluru
L001264,31-01-2024 20:05,MagicBricks,Referral_Partner,End User,2BHK,6000000,13000000,30,E22,P2,SkyHeights,Bengaluru
L001265,04-08-2024 18:58,MagicBricks,Referral_Partner,End User,Villa,4500000,10000000,26,E17,P3,LakeFront,Hyderabad
L001266,03-04-2024 02:17,Walk-in,Google_Search,End User,2BHK,4500000,8000000,80,E04,P4,UrbanNest,Pune
L001267,30-05-2025 00:02,Walk-in,FB_Q1,End User,2BHK,4500000,8000000,56,E11,P1,GreenVista,Bengaluru
L001268,21-03-2024 19:09,99acres,Google_Search,Investor,2BHK,6000000,10000000,5,E06,P4,UrbanNest,Pune
L001269,25-11-2024 03:43,MagicBricks,FB_Q1,End User,3BHK,8000000,10000000,63,E15,P3,LakeFront,Hyderabad
L001270,25-10-2024 19:26,Walk-in,FB_Q1,End User,3BHK,3000000,13000000,35,E01,P5,PalmResidency,Pune
L001271,12-05-2025 03:08,Referral,Referral_Partner,Investor,2BHK,6000000,13000000,98,E28,P5,PalmResidency,Pune
L001272,22-12-2024 04:20,Referral,FB_Q1,Investor,3BHK,4500000,8000000,86,E26,P5,PalmResidency,Pune
L001273,06-02-2024 14:46,MagicBricks,FB_Q2,End User,2BHK,6000000,10000000,22,E20,P4,UrbanNest,Pune
L001274,20-06-2024 08:37,Google Ads,Google_Search,End User,Villa,4500000,13000000,74,E11,P4,UrbanNest,Pune
L001275,19-02-2024 17:01,Facebook Ads,FB_Q1,Investor,2BHK,6000000,10000000,41,E10,P1,GreenVista,Bengaluru
L001276,14-02-2024 04:46,99acres,FB_Q1,End User,3BHK,6000000,10000000,6,E19,P3,LakeFront,Hyderabad
L001277,12-01-2025 08:51,Facebook Ads,Referral_Partner,Investor,Villa,4500000,6000000,82,E30,P1,GreenVista,Bengaluru
L001278,24-07-2024 20:55,99acres,FB_Q1,End User,Villa,4500000,8000000,18,E23,P1,GreenVista,Bengaluru
L001279,01-04-2024 03:30,Walk-in,FB_Q1,End User,3BHK,3000000,10000000,42,E17,P3,LakeFront,Hyderabad
L001280,30-03-2024 04:47,Walk-in,Referral_Partner,Investor,Villa,6000000,6000000,61,E27,P4,UrbanNest,Pune
L001281,04-04-2025 07:49,Referral,Google_Search,End User,3BHK,3000000,10000000,95,E28,P5,PalmResidency,Pune
L001282,08-08-2024 00:50,99acres,FB_Q2,End User,Villa,8000000,10000000,55,E22,P1,GreenVista,Bengaluru
L001283,18-03-2025 12:26,99acres,FB_Q1,Investor,3BHK,3000000,13000000,80,E12,P1,GreenVista,Bengaluru
L001284,21-08-2024 08:54,Google Ads,FB_Q1,End User,Villa,3000000,13000000,12,E22,P2,SkyHeights,Bengaluru
L001285,31-10-2024 05:39,MagicBricks,FB_Q2,Investor,2BHK,6000000,13000000,28,E04,P2,SkyHeights,Bengaluru
L001286,21-12-2024 00:18,Facebook Ads,Organic,End User,3BHK,3000000,10000000,68,E01,P1,GreenVista,Bengaluru
L001287,10-02-2024 19:14,Walk-in,FB_Q1,End User,2BHK,3000000,10000000,92,E06,P4,UrbanNest,Pune
L001288,27-11-2024 17:45,Referral,Referral_Partner,Investor,Villa,8000000,10000000,22,E17,P5,PalmResidency,Pune
L001289,15-03-2024 09:00,99acres,FB_Q2,Investor,2BHK,4500000,6000000,86,E12,P3,LakeFront,Hyderabad
L001290,16-03-2024 09:42,Referral,Organic,End User,3BHK,4500000,10000000,21,E12,P4,UrbanNest,Pune
L001291,27-03-2025 11:59,Referral,FB_Q1,End User,3BHK,6000000,8000000,58,E05,P3,LakeFront,Hyderabad
L001292,21-07-2024 17:56,MagicBricks,FB_Q1,End User,3BHK,8000000,13000000,84,E25,P3,LakeFront,Hyderabad
L001293,05-03-2024 17:36,Facebook Ads,Organic,End User,2BHK,4500000,8000000,11,E12,P2,SkyHeights,Bengaluru
L001294,26-11-2024 06:21,99acres,Referral_Partner,End User,3BHK,3000000,10000000,95,E07,P5,PalmResidency,Pune
L001295,01-02-2025 23:27,Walk-in,Google_Search,End User,2BHK,8000000,6000000,61,E15,P1,GreenVista,Bengaluru
L001296,04-07-2024 23:46,Walk-in,Referral_Partner,End User,Villa,8000000,10000000,47,E11,P3,LakeFront,Hyderabad
L001297,05-04-2025 23:48,Google Ads,Google_Search,End User,2BHK,3000000,13000000,82,E24,P3,LakeFront,Hyderabad
L001298,08-03-2024 17:04,Referral,Google_Search,End User,2BHK,8000000,8000000,92,E24,P5,PalmResidency,Pune
L001299,14-08-2024 02:55,99acres,FB_Q1,End User,Villa,4500000,10000000,31,E19,P1,GreenVista,Bengaluru
L001300,04-04-2024 18:38,Google Ads,Referral_Partner,End User,2BHK,6000000,6000000,38,E11,P4,UrbanNest,Pune
L001301,22-12-2024 16:16,Referral,Referral_Partner,End User,3BHK,3000000,10000000,40,E17,P5,PalmResidency,Pune
L001302,27-01-2024 06:26,Google Ads,Organic,Investor,3BHK,4500000,13000000,83,E06,P3,LakeFront,Hyderabad
L001303,04-12-2024 16:18,MagicBricks,Google_Search,End User,2BHK,8000000,13000000,56,E17,P5,PalmResidency,Pune
L001304,20-09-2024 01:31,99acres,Organic,End User,Villa,8000000,10000000,6,E17,P5,PalmResidency,Pune
L001305,27-01-2024 06:59,Walk-in,FB_Q1,End User,Villa,3000000,10000000,87,E28,P3,LakeFront,Hyderabad
L001306,13-03-2025 15:05,Google Ads,FB_Q1,End User,2BHK,6000000,10000000,68,E30,P2,SkyHeights,Bengaluru
L001307,16-02-2025 17:45,Referral,Organic,End User,3BHK,8000000,13000000,6,E20,P4,UrbanNest,Pune
L001308,26-09-2024 10:47,Google Ads,FB_Q2,End User,3BHK,3000000,6000000,37,E14,P3,LakeFront,Hyderabad
L001309,15-01-2025 02:55,Facebook Ads,FB_Q2,End User,Villa,6000000,13000000,81,E28,P1,GreenVista,Bengaluru
L001310,17-03-2025 01:12,Referral,Organic,Investor,2BHK,8000000,10000000,46,E20,P4,UrbanNest,Pune
L001311,28-03-2025 09:40,99acres,Organic,Investor,2BHK,4500000,10000000,16,E17,P5,PalmResidency,Pune
L001312,25-05-2024 18:37,99acres,Referral_Partner,End User,2BHK,8000000,10000000,47,E28,P1,GreenVista,Bengaluru
L001313,26-12-2024 05:20,99acres,Google_Search,End User,3BHK,4500000,6000000,59,E15,P2,SkyHeights,Bengaluru
L001314,16-10-2024 09:05,99acres,Referral_Partner,End User,3BHK,3000000,8000000,7,E27,P2,SkyHeights,Bengaluru
L001315,31-07-2024 03:41,Referral,Referral_Partner,Investor,3BHK,4500000,6000000,96,E21,P3,LakeFront,Hyderabad
L001316,10-02-2024 22:46,Facebook Ads,Organic,End User,3BHK,3000000,13000000,22,E03,P1,GreenVista,Bengaluru
L001317,20-10-2024 04:17,Referral,FB_Q1,Investor,Villa,6000000,8000000,93,E18,P3,LakeFront,Hyderabad
L001318,08-10-2024 09:40,Facebook Ads,FB_Q2,End User,Villa,4500000,10000000,21,E28,P4,UrbanNest,Pune
L001319,21-05-2025 12:53,Referral,Referral_Partner,End User,2BHK,8000000,13000000,36,E10,P3,LakeFront,Hyderabad
L001320,07-06-2025 08:16,99acres,FB_Q2,End User,3BHK,8000000,6000000,25,E01,P3,LakeFront,Hyderabad
L001321,15-04-2025 17:58,MagicBricks,Organic,Investor,2BHK,3000000,8000000,73,E04,P4,UrbanNest,Pune
L001322,30-11-2024 18:41,Google Ads,Referral_Partner,Investor,2BHK,8000000,8000000,70,E16,P3,LakeFront,Hyderabad
L001323,28-01-2025 17:44,Walk-in,FB_Q2,Investor,Villa,6000000,10000000,13,E11,P5,PalmResidency,Pune
L001324,15-10-2024 02:16,Google Ads,Referral_Partner,End User,Villa,8000000,13000000,80,E04,P3,LakeFront,Hyderabad
L001325,27-07-2024 13:50,MagicBricks,Organic,Investor,3BHK,3000000,13000000,53,E12,P5,PalmResidency,Pune
L001326,15-05-2024 07:33,Facebook Ads,Google_Search,Investor,3BHK,4500000,8000000,91,E16,P1,GreenVista,Bengaluru
L001327,25-03-2025 09:56,Google Ads,Organic,Investor,Villa,3000000,6000000,78,E22,P2,SkyHeights,Bengaluru
L001328,29-09-2024 20:13,Facebook Ads,Organic,Investor,3BHK,4500000,10000000,71,E11,P4,UrbanNest,Pune
L001329,12-06-2025 02:36,Referral,Referral_Partner,End User,2BHK,4500000,8000000,95,E12,P3,LakeFront,Hyderabad
L001330,23-02-2024 18:43,Facebook Ads,Referral_Partner,End User,2BHK,6000000,6000000,29,E28,P5,PalmResidency,Pune
L001331,22-05-2024 17:08,Google Ads,Organic,End User,3BHK,3000000,8000000,73,E29,P4,UrbanNest,Pune
L001332,13-08-2024 03:05,Google Ads,Organic,End User,2BHK,8000000,6000000,42,E28,P3,LakeFront,Hyderabad
L001333,04-04-2024 06:41,Walk-in,FB_Q2,End User,3BHK,3000000,13000000,94,E28,P3,LakeFront,Hyderabad
L001334,14-01-2024 12:21,Google Ads,FB_Q1,End User,2BHK,6000000,8000000,25,E08,P3,LakeFront,Hyderabad
L001335,27-03-2024 17:22,MagicBricks,FB_Q2,End User,2BHK,8000000,6000000,35,E24,P2,SkyHeights,Bengaluru
L001336,21-04-2025 07:19,Google Ads,Organic,End User,3BHK,6000000,13000000,86,E27,P2,SkyHeights,Bengaluru
L001337,29-04-2025 16:22,Walk-in,FB_Q2,End User,Villa,8000000,13000000,17,E12,P2,SkyHeights,Bengaluru
L001338,18-01-2025 01:45,Google Ads,Referral_Partner,End User,3BHK,8000000,13000000,47,E03,P3,LakeFront,Hyderabad
L001339,23-03-2024 01:29,Walk-in,FB_Q1,End User,2BHK,8000000,8000000,37,E10,P4,UrbanNest,Pune
L001340,25-06-2025 23:42,Referral,FB_Q1,End User,Villa,8000000,6000000,91,E02,P3,LakeFront,Hyderabad
L001341,09-03-2024 19:36,99acres,Organic,Investor,Villa,4500000,6000000,75,E19,P2,SkyHeights,Bengaluru
L001342,10-02-2024 04:11,99acres,Google_Search,Investor,3BHK,6000000,13000000,93,E30,P3,LakeFront,Hyderabad
L001343,24-02-2024 16:05,Walk-in,Organic,End User,3BHK,4500000,10000000,98,E11,P4,UrbanNest,Pune
L001344,12-03-2024 21:54,99acres,Organic,End User,Villa,4500000,10000000,58,E22,P5,PalmResidency,Pune
L001345,07-05-2025 01:20,MagicBricks,FB_Q1,End User,2BHK,8000000,8000000,73,E19,P5,PalmResidency,Pune
L001346,08-08-2024 12:33,Referral,FB_Q2,End User,2BHK,8000000,13000000,97,E15,P1,GreenVista,Bengaluru
L001347,09-02-2024 02:06,MagicBricks,Organic,End User,3BHK,4500000,10000000,88,E11,P5,PalmResidency,Pune
L001348,03-02-2025 17:11,Referral,FB_Q1,End User,Villa,8000000,8000000,67,E19,P4,UrbanNest,Pune
L001349,22-02-2025 11:01,MagicBricks,Organic,Investor,2BHK,3000000,10000000,99,E16,P1,GreenVista,Bengaluru
L001350,10-03-2024 00:29,MagicBricks,Referral_Partner,End User,3BHK,8000000,10000000,48,E12,P2,SkyHeights,Bengaluru
L001351,17-04-2025 02:17,Google Ads,Organic,End User,Villa,3000000,10000000,74,E20,P1,GreenVista,Bengaluru
L001352,26-04-2025 10:59,Referral,Referral_Partner,Investor,3BHK,3000000,13000000,83,E27,P2,SkyHeights,Bengaluru
L001353,31-07-2024 08:17,Walk-in,FB_Q2,End User,Villa,6000000,6000000,9,E13,P3,LakeFront,Hyderabad
L001354,01-03-2024 20:29,99acres,FB_Q1,Investor,3BHK,4500000,8000000,33,E04,P4,UrbanNest,Pune
L001355,09-04-2024 13:50,Google Ads,Organic,Investor,3BHK,8000000,8000000,74,E19,P5,PalmResidency,Pune
L001356,23-03-2025 01:47,Google Ads,Google_Search,Investor,Villa,3000000,10000000,42,E06,P5,PalmResidency,Pune
L001357,25-10-2024 18:11,MagicBricks,FB_Q1,End User,Villa,4500000,6000000,96,E01,P2,SkyHeights,Bengaluru
L001358,07-04-2024 07:49,MagicBricks,FB_Q1,Investor,Villa,8000000,6000000,48,E19,P3,LakeFront,Hyderabad
L001359,27-01-2025 23:25,Walk-in,Google_Search,End User,Villa,8000000,13000000,84,E01,P2,SkyHeights,Bengaluru
L001360,22-12-2024 01:28,Google Ads,Google_Search,End User,2BHK,3000000,10000000,80,E10,P5,PalmResidency,Pune
L001361,17-12-2024 00:21,99acres,Referral_Partner,End User,Villa,3000000,10000000,37,E25,P1,GreenVista,Bengaluru
L001362,02-05-2025 16:34,MagicBricks,Organic,End User,Villa,8000000,10000000,39,E14,P3,LakeFront,Hyderabad
L001363,08-02-2024 16:28,99acres,FB_Q2,Investor,3BHK,8000000,8000000,52,E15,P2,SkyHeights,Bengaluru
L001364,05-03-2025 19:58,Google Ads,Google_Search,End User,2BHK,4500000,6000000,37,E07,P4,UrbanNest,Pune
L001365,06-07-2024 00:10,Google Ads,Google_Search,End User,2BHK,8000000,10000000,22,E18,P4,UrbanNest,Pune
L001366,13-02-2025 00:30,Referral,Referral_Partner,End User,2BHK,4500000,8000000,36,E29,P3,LakeFront,Hyderabad
L001367,24-04-2024 10:50,99acres,FB_Q1,End User,Villa,8000000,8000000,75,E26,P2,SkyHeights,Bengaluru
L001368,19-05-2024 18:27,99acres,Google_Search,End User,Villa,3000000,6000000,42,E25,P2,SkyHeights,Bengaluru
L001369,26-07-2024 23:10,Google Ads,Organic,End User,Villa,3000000,6000000,80,E24,P5,PalmResidency,Pune
L001370,10-06-2025 10:02,Facebook Ads,FB_Q1,End User,Villa,6000000,6000000,35,E01,P1,GreenVista,Bengaluru
L001371,25-05-2024 09:31,Facebook Ads,FB_Q2,End User,3BHK,6000000,8000000,31,E04,P4,UrbanNest,Pune
L001372,06-07-2024 08:20,Referral,Referral_Partner,End User,3BHK,3000000,8000000,75,E14,P5,PalmResidency,Pune
L001373,16-03-2025 15:15,Referral,FB_Q2,Investor,3BHK,6000000,8000000,75,E15,P3,LakeFront,Hyderabad
L001374,08-01-2024 07:12,Walk-in,FB_Q2,Investor,3BHK,4500000,6000000,83,E19,P5,PalmResidency,Pune
L001375,03-03-2025 19:07,MagicBricks,Referral_Partner,Investor,Villa,3000000,6000000,13,E30,P5,PalmResidency,Pune
L001376,21-07-2024 10:44,99acres,Referral_Partner,Investor,3BHK,8000000,10000000,38,E05,P3,LakeFront,Hyderabad
L001377,08-05-2024 14:22,99acres,Referral_Partner,End User,3BHK,3000000,6000000,75,E14,P5,PalmResidency,Pune
L001378,30-04-2024 19:08,Google Ads,Google_Search,End User,3BHK,3000000,13000000,38,E12,P4,UrbanNest,Pune
L001379,17-03-2025 01:00,Referral,FB_Q2,End User,Villa,8000000,10000000,77,E07,P1,GreenVista,Bengaluru
L001380,25-06-2025 16:35,Referral,Referral_Partner,Investor,3BHK,6000000,13000000,44,E13,P5,PalmResidency,Pune
L001381,07-04-2024 06:56,Referral,FB_Q2,Investor,3BHK,6000000,10000000,68,E07,P5,PalmResidency,Pune
L001382,29-02-2024 21:50,Google Ads,FB_Q1,End User,3BHK,6000000,10000000,69,E28,P3,LakeFront,Hyderabad
L001383,13-05-2025 15:32,Google Ads,FB_Q1,Investor,3BHK,8000000,13000000,51,E11,P2,SkyHeights,Bengaluru
L001384,11-11-2024 11:35,Facebook Ads,Google_Search,End User,2BHK,4500000,10000000,69,E24,P2,SkyHeights,Bengaluru
